Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Mesodermal Cell Differentiation (GO:0048333),0.027390682283332534,0.17812219445760552,0,0,41.534510433386835,149.42257711407223,ITGA2
GO_Biological_Process_2023,Cellular Response To Forskolin (GO:1904322),0.027390682283332534,0.17812219445760552,0,0,41.534510433386835,149.42257711407223,GNAI1
GO_Biological_Process_2023,Response To Forskolin (GO:1904321),0.027390682283332534,0.17812219445760552,0,0,41.534510433386835,149.42257711407223,GNAI1
GO_Biological_Process_2023,Digestive Tract Morphogenesis (GO:0048546),0.027390682283332534,0.17812219445760552,0,0,41.534510433386835,149.42257711407223,EPHB3
GO_Biological_Process_2023,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),0.022063866386440985,0.17812219445760552,0,0,9.168678977272727,34.96763637042346,ADGRE1;ADGRG7
GO_Biological_Process_2023,Long-Chain Fatty Acid Metabolic Process (GO:0001676),0.022063866386440985,0.17812219445760552,0,0,9.168678977272727,34.96763637042346,ASAH2;ADTRP
GO_Biological_Process_2023,Regulation Of Mast Cell Activation (GO:0033003),0.030761933737441724,0.17812219445760552,0,0,36.34129213483146,126.52138256597536,HAVCR1
GO_Biological_Process_2023,Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635),0.030761933737441724,0.17812219445760552,0,0,36.34129213483146,126.52138256597536,LAPTM4B
GO_Biological_Process_2023,Neuron Projection Fasciculation (GO:0106030),0.030761933737441724,0.17812219445760552,0,0,36.34129213483146,126.52138256597536,EPHB3
GO_Biological_Process_2023,Calcium Ion Import (GO:0070509),0.030761933737441724,0.17812219445760552,0,0,36.34129213483146,126.52138256597536,SLC24A2
GO_Biological_Process_2023,Podocyte Differentiation (GO:0072112),0.030761933737441724,0.17812219445760552,0,0,36.34129213483146,126.52138256597536,PTPRO
GO_Biological_Process_2023,Diol Metabolic Process (GO:0034311),0.030761933737441724,0.17812219445760552,0,0,36.34129213483146,126.52138256597536,PRKG2
GO_Biological_Process_2023,Signal Release (GO:0023061),0.030761933737441724,0.17812219445760552,0,0,36.34129213483146,126.52138256597536,PCSK5
GO_Biological_Process_2023,Epithelial Cell Morphogenesis (GO:0003382),0.03412162989817951,0.17812219445760552,0,0,32.30212234706617,109.11087726410499,RAB25
GO_Biological_Process_2023,Intracellular Copper Ion Homeostasis (GO:0006878),0.03412162989817951,0.17812219445760552,0,0,32.30212234706617,109.11087726410499,ATP7B
GO_Biological_Process_2023,Neurotransmitter Uptake (GO:0001504),0.03412162989817951,0.17812219445760552,0,0,32.30212234706617,109.11087726410499,SLC18A2
GO_Biological_Process_2023,Axonal Fasciculation (GO:0007413),0.03412162989817951,0.17812219445760552,0,0,32.30212234706617,109.11087726410499,EPHB3
GO_Biological_Process_2023,Organic Cyclic Compound Catabolic Process (GO:1901361),0.03412162989817951,0.17812219445760552,0,0,32.30212234706617,109.11087726410499,PRODH
GO_Biological_Process_2023,Copper Ion Transport (GO:0006825),0.03412162989817951,0.17812219445760552,0,0,32.30212234706617,109.11087726410499,ATP7B
GO_Biological_Process_2023,Positive Regulation Of Protein Catabolic Process (GO:0045732),0.034453810163229154,0.17812219445760552,0,0,7.151053215077606,24.085717539308085,ECSCR;DACT1
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),0.034927231804947195,0.17812219445760552,0,0,4.362153898420248,14.632794970098047,NPTX1;SMARCA1;NPAS2
GO_Biological_Process_2023,Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),0.03520602482056914,0.17812219445760552,0,0,7.064622124863089,23.642026759256154,PTPRO;DACT1
GO_Biological_Process_2023,Substrate-Dependent Cell Migration (GO:0006929),0.03746980980966364,0.17812219445760552,0,0,29.070786516853932,95.47485099389723,ITGA2
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To Oxidative Stress (GO:0008631),0.03746980980966364,0.17812219445760552,0,0,29.070786516853932,95.47485099389723,PRODH
